CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER	PRC_VOICE_OUT_CALLS	PRC_SMS_OUT_CALLS	PRC_EVENTS_CALLS	PRC_INTERNET_CALLS	PRC_OUT_CALLS_INTERNATIONAL	PRC_OUT_CALLS_ROAMING	PRC_MMS_OUT_CALLS	PRC_OUT_CALLS_PEAK	PRC_OUT_CALLS_OFFPEAK	PRC_OUT_CALLS_WORK	PRC_OUT_CALLS_NONWORK	PRC_IN_CALLS_PEAK	PRC_IN_CALLS_OFFPEAK	PRC_IN_CALLS_WORK	PRC_IN_CALLS_NONWORK	PRC_OUT_COMMUNITY_VOICE	PRC_OUT_COMMUNITY_SMS	PRC_IN_COMMUNITY_VOICE	PRC_IN_COMMUNITY_SMS	ACD_OUT	ACD_IN
"C16202"	30.446778	28.685446	4.534406	21.552508	6.754919	26.051900	94.222726	82.131876	5.587768	0.000000	2.828607	0.000000	104.668540	108.336275	71.945177	0.000000	0.675953	0.000000	0.000000	0.000000	0.000000	52.556933	43.716633	76.937885	31.820594	60.486613	39.125853	51.965235	18.171229	23.257863	22.640118	27.188604	"F"	0.900201	0.053385	0.027024	0.000000	0.000000	0.000000	0.000000	0.545912	0.454088	0.707420	0.292580	0.607219	0.392781	0.740916	0.259084	0.942150	0.148929	0.827291	0.259287	1.149789	0.875971
"C16203"	10.915044	11.032129	0.000000	11.712458	3.226215	13.796771	23.780120	40.436562	0.000000	0.000000	0.000000	0.000000	24.694427	21.665285	15.729594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.998246	9.486018	15.295055	7.710701	32.830404	12.306934	25.063301	5.648125	12.293325	13.569888	30.150645	"M"	0.962975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.596069	0.403931	0.664836	0.335164	0.727345	0.272655	0.816090	0.183910	1.010727	0.000000	0.848927	0.233838	0.911067	0.388994
"C16204"	9.447379	7.821814	2.599285	13.264514	2.109876	14.922907	35.931888	34.944415	1.514210	0.000000	0.000000	0.000000	52.752775	34.268475	39.250506	0.353957	0.000000	0.632354	1.873224	0.000000	0.000000	16.361470	9.652942	42.105487	11.603340	29.322432	10.125847	28.588720	6.589552	17.266751	13.036761	32.643520	"M"	0.681137	0.028704	0.000000	0.000000	0.000000	0.011987	0.000000	0.628939	0.371061	0.783958	0.216042	0.743313	0.256687	0.812681	0.187319	0.827935	0.275133	0.888869	0.141385	0.953706	1.123227
"C16205"	13.860425	13.462128	0.791007	10.268304	2.131262	13.024463	109.462736	84.832003	1.312992	0.000000	0.000000	0.614723	110.120407	99.817752	56.275589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	70.490006	35.363222	88.426081	21.609236	59.136483	38.024142	57.953036	15.774622	24.818810	25.219733	46.143669	"M"	0.994028	0.011923	0.000000	0.005582	0.000000	0.000000	0.000000	0.665922	0.334078	0.803615	0.196385	0.608647	0.391353	0.786042	0.213958	0.971264	0.057069	0.788386	0.163635	0.911888	0.663377
"C16206"	1.380706	0.824399	0.609058	18.497457	2.594245	19.382552	0.830068	39.164380	0.786361	0.000000	0.307685	0.000000	3.094999	0.176346	43.533791	0.202799	0.000000	0.000000	0.000000	0.000000	0.000000	0.487693	0.319791	1.791888	3.069520	30.096211	13.539415	27.475777	9.029404	1.481430	15.927618	27.271362	"M"	0.268197	0.254075	0.099414	0.000000	0.000000	0.000000	0.000000	0.603966	0.396034	0.368594	0.631406	0.689716	0.310284	0.752654	0.247346	0.597085	0.441121	0.954335	0.133844	0.212448	1.111566
"C16207"	60.922089	56.333067	14.908480	43.856771	16.871954	54.938510	276.916807	212.793438	43.615476	0.000000	2.613610	1.816834	340.260270	246.553664	193.296996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157.160761	122.313451	246.759406	72.777822	157.005866	124.274797	155.716783	55.732992	28.503431	28.965635	56.920636	"F"	0.813838	0.128183	0.007681	0.005340	0.000000	0.000000	0.000000	0.562344	0.437656	0.772240	0.227760	0.558182	0.441818	0.736424	0.263576	0.924674	0.244714	0.798288	0.307106	0.890353	0.908379
"C16208"	42.115578	42.602399	3.122572	29.096118	6.586413	34.516375	163.115824	157.544279	2.155032	0.000000	3.524563	0.000000	187.587859	132.703407	122.293434	0.000000	0.375324	4.941164	3.853255	1.283950	1.312668	91.139996	61.678855	138.893546	43.184020	124.732395	68.458789	104.242606	33.124370	25.269287	25.460802	28.969377	"F"	0.869544	0.011488	0.018789	0.000000	0.006845	0.026341	0.000000	0.596392	0.403608	0.762826	0.237174	0.645642	0.354358	0.758862	0.241138	1.011559	0.074143	0.842966	0.190820	0.813553	0.776248
"C16209"	17.617070	16.120042	1.117026	23.746507	1.730143	26.984739	46.782639	89.802138	1.147969	0.000000	0.315119	1.252910	49.442921	21.009617	82.206009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.038684	7.759541	41.583292	4.913599	69.947274	24.787375	54.130101	11.173177	20.517580	26.098635	78.999092	"M"	0.946195	0.023218	0.006373	0.025341	0.000000	0.000000	0.000000	0.777013	0.222987	0.894324	0.105676	0.738349	0.261651	0.828903	0.171097	0.915024	0.063406	0.879998	0.064116	0.449090	0.915413
"C16210"	40.618325	34.382783	13.380503	44.964733	9.576366	50.521000	140.626636	140.924302	22.682306	0.000000	0.000000	0.000000	206.602630	120.124924	122.165049	0.000000	0.000000	3.937204	2.317120	0.498936	0.164837	89.773592	44.990779	158.143401	52.860427	117.844409	41.894815	119.492672	32.514712	27.091959	25.045053	54.045796	"M"	0.680662	0.109787	0.000000	0.000000	0.002415	0.019057	0.000000	0.666152	0.333848	0.749481	0.250519	0.737730	0.262270	0.786098	0.213902	0.846485	0.329420	0.890021	0.189552	0.854212	0.866884
"C16211"	32.457721	30.460510	2.788702	24.387390	5.168173	30.447015	119.810066	121.960619	2.471913	0.000000	3.694571	0.000000	125.029596	90.983520	112.617441	0.000000	0.010320	0.000000	0.000000	0.000000	0.000000	79.702950	28.103158	110.310577	22.649216	97.907675	21.668609	109.407365	17.677301	25.696302	27.632496	43.696629	"M"	0.958254	0.019771	0.029550	0.000000	0.000000	0.000000	0.000000	0.739318	0.260682	0.829654	0.170346	0.818788	0.181212	0.860901	0.139099	0.938467	0.085918	0.800978	0.169743	0.759398	0.923392
"C16212"	52.658695	48.757715	1.605367	36.977271	3.002854	40.540370	125.481983	131.176341	4.006313	0.000000	0.000000	0.000000	160.211110	94.190700	79.590553	0.000000	0.000000	25.539167	28.159812	9.109317	10.770791	79.851940	35.592800	111.989724	40.051793	83.197175	56.170260	84.924303	32.800899	24.982416	24.060894	31.320191	"M"	0.783229	0.025006	0.000000	0.000000	0.056858	0.159409	0.000000	0.691690	0.308310	0.736573	0.263427	0.596963	0.403037	0.721377	0.278623	0.925920	0.030486	0.912110	0.074071	0.750631	0.606745
"C16213"	31.964187	29.139039	3.664735	26.264041	7.021993	32.826667	136.432131	123.150574	6.445425	0.000000	0.152648	0.000000	150.957243	121.577792	163.849003	0.000000	0.000000	0.000000	0.000000	0.154441	0.057281	108.868756	27.473447	127.350059	23.702868	84.947729	30.818460	85.780581	22.886311	26.940286	26.548295	31.032395	"F"	0.903780	0.042697	0.001011	0.000000	0.001023	0.000000	0.000000	0.798496	0.201504	0.843082	0.156918	0.733787	0.266213	0.789390	0.210610	0.911615	0.114651	0.800082	0.213911	0.891123	1.330477
"C16214"	11.081945	10.115143	0.604366	22.621963	1.752124	22.518812	35.746334	88.377633	0.331927	0.000000	0.332033	0.163451	36.671004	29.901119	170.975588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.657059	8.252142	29.309862	6.687065	75.615847	16.226689	67.241116	10.554853	16.280075	23.654410	35.686353	"F"	0.974785	0.009051	0.009054	0.004457	0.000000	0.000000	0.000000	0.763611	0.236389	0.814232	0.185768	0.823321	0.176679	0.864326	0.135674	0.912759	0.054536	1.004581	0.077807	0.836481	1.934602
"C16215"	7.541384	8.013070	0.000000	18.578377	0.964112	18.481449	18.533022	29.725368	0.000000	0.000000	0.000000	0.306837	20.545471	7.909797	19.045986	0.000000	0.000000	0.000000	0.000000	0.468810	0.374536	9.972685	10.595917	9.597927	10.145111	23.801737	11.410921	17.708770	6.929719	11.697462	15.127120	47.534457	"M"	0.902049	0.000000	0.000000	0.014935	0.022818	0.000000	0.000000	0.484850	0.515150	0.486142	0.513858	0.675943	0.324057	0.718744	0.281256	1.062546	0.000000	1.005245	0.052166	0.426795	0.640732
"C16216"	18.579250	13.609242	4.183242	23.014340	6.818027	26.351964	72.349440	119.335031	12.658124	0.000000	0.497703	0.000000	87.474163	44.611459	111.827131	0.000000	0.000000	0.000000	0.000000	0.160330	0.198533	39.545338	31.282032	54.790876	30.625880	77.476784	58.008929	76.487238	36.210319	25.922575	27.493714	34.267682	"M"	0.827095	0.144707	0.005690	0.000000	0.001833	0.000000	0.000000	0.558334	0.441666	0.641453	0.358547	0.571845	0.428155	0.678695	0.321305	0.732497	0.225157	0.873344	0.258729	0.616611	0.937086
"C16217"	11.766819	6.073869	6.898615	12.827952	6.747250	18.594861	10.944506	28.827707	6.363004	0.321400	0.000000	0.000000	30.298934	7.772415	31.989237	0.000000	0.000000	0.601675	1.999005	0.000000	0.000000	7.200137	2.922238	24.224756	5.767040	25.160614	10.987709	28.444748	6.754667	12.263303	13.845529	31.037259	"F"	0.361218	0.210008	0.000000	0.000000	0.000000	0.019858	0.010608	0.711309	0.288691	0.807713	0.192287	0.696038	0.303962	0.808103	0.191897	0.516186	0.586277	0.689865	0.362856	0.710166	1.109670
"C16218"	1.211088	0.000000	1.305960	1.052399	0.000000	1.166125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.764955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.986994	3.310746	0.000000	0.000000	0.605541	0.662491	5.814213	0.609085	51.647847	"M"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.796859	0.203141	0.000000	0.000000	0.477544	0.522456	0.000000	1.078336	0.902475	0.000000	0.000000	0.000000
"C16219"	129.920387	105.557011	9.151268	98.950173	8.247397	114.051936	459.617889	407.348959	46.949360	0.000000	0.000000	0.000000	533.588374	499.061750	387.542996	0.000000	0.000000	0.000000	0.000000	2.143833	2.804507	281.295840	119.763148	421.095972	110.388735	349.066107	121.364790	288.160963	75.179184	28.375363	29.606282	28.774239	"F"	0.861372	0.087988	0.000000	0.000000	0.004018	0.000000	0.000000	0.701383	0.298617	0.792301	0.207699	0.742014	0.257986	0.793089	0.206911	0.812475	0.070438	0.867589	0.072313	1.085819	0.951378
"C16220"	26.103164	20.990214	0.813472	18.744567	4.300276	24.343632	58.025080	121.017749	1.229838	0.157890	0.000000	0.156492	58.426456	26.696380	79.448858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	38.134264	11.217181	52.171442	7.956950	96.649553	25.422449	98.536735	17.698612	21.807470	26.031136	54.314685	"F"	0.993130	0.021049	0.000000	0.002678	0.000000	0.000000	0.002702	0.772708	0.227292	0.867667	0.132333	0.791742	0.208258	0.847735	0.152265	0.804125	0.031164	0.769999	0.176649	0.460083	0.656506
"C16221"	20.901826	16.067667	3.417261	27.298042	11.405108	39.226639	45.469099	122.559714	8.757912	0.000000	10.435898	0.000000	67.988126	23.316039	49.456826	0.000000	8.514526	0.000000	0.000000	0.000000	0.000000	22.800792	19.115045	41.587450	23.553713	86.863494	57.200739	77.561003	40.249556	20.456287	22.610336	25.167317	"M"	0.668780	0.128815	0.153496	0.000000	0.000000	0.000000	0.000000	0.543966	0.456034	0.638420	0.361580	0.602950	0.397050	0.658354	0.341646	0.768721	0.163491	0.695906	0.290749	0.512789	0.403532
"C16222"	28.455959	24.733234	2.683384	154.948715	6.520810	161.544681	80.346814	388.436453	10.264350	0.000000	0.162081	0.000000	86.400028	71.550089	279.249674	0.000000	0.000000	0.000000	0.000000	0.824975	1.185501	53.006329	19.161018	71.937428	18.934566	348.396849	88.059125	263.747086	43.687123	27.932381	30.228054	48.343389	"M"	0.929940	0.118800	0.001876	0.000000	0.009548	0.000000	0.000000	0.734492	0.265508	0.791635	0.208365	0.798241	0.201759	0.857898	0.142102	0.869176	0.094300	0.959169	0.040365	0.890516	0.718907
"C16223"	25.369734	19.315337	4.106891	45.566663	5.338743	48.274051	58.686732	293.190945	4.055353	0.000000	0.804414	0.000000	60.345640	62.456179	388.015858	0.000000	0.047999	0.000000	0.000000	0.000000	0.000000	46.286469	10.321679	50.463061	13.361491	261.726923	46.928871	174.106133	16.708735	21.743956	25.794054	35.854349	"F"	0.972510	0.067202	0.013330	0.000000	0.000000	0.000000	0.000000	0.817664	0.182336	0.790653	0.209347	0.847957	0.152043	0.912435	0.087565	0.761354	0.161882	0.943916	0.110592	1.064230	1.323424
"C16224"	10.550011	9.727003	0.320432	7.782858	1.517647	9.275695	39.930172	33.598199	0.309711	0.000000	0.000000	0.000000	45.025344	24.230169	24.976800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.948609	11.657520	32.149133	11.034957	26.230393	20.675109	15.738330	4.880789	20.674165	11.705722	80.562948	"F"	0.886838	0.006879	0.000000	0.000000	0.000000	0.000000	0.000000	0.653113	0.346887	0.744467	0.255533	0.559218	0.440782	0.763288	0.236712	0.921990	0.030373	0.839059	0.163615	0.606814	0.743397
"C16225"	12.446319	10.963025	0.653081	8.725825	0.904759	9.067959	50.271285	29.027933	0.788539	0.000000	0.000000	0.000000	52.018364	24.646921	12.979444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.537039	15.578206	38.116173	12.488320	19.428909	10.123579	17.592349	6.387200	17.358951	11.465731	27.025773	"M"	0.966414	0.015159	0.000000	0.000000	0.000000	0.000000	0.000000	0.591287	0.408713	0.753217	0.246783	0.657437	0.342563	0.733640	0.266360	0.880825	0.052472	0.962270	0.099775	0.490278	0.447136
"C16226"	33.911601	26.098471	0.160669	31.899055	5.433912	35.720023	121.698184	121.885234	0.151385	0.000000	0.000000	0.000000	124.718034	98.742965	76.966069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	88.731654	29.863519	95.753610	25.460701	91.895382	33.977869	86.419197	22.408032	26.033123	25.096076	47.172883	"M"	0.975787	0.001214	0.000000	0.000000	0.000000	0.000000	0.000000	0.748189	0.251811	0.789953	0.210047	0.730063	0.269937	0.794095	0.205905	0.769603	0.004738	0.893030	0.152125	0.811376	0.631463
"C16227"	13.597525	9.209501	5.066520	10.970635	6.033723	16.541859	28.991838	39.618820	5.966230	0.000000	0.000000	0.000000	37.872545	27.481340	38.884380	0.000000	0.000000	0.000000	0.000000	1.083904	0.070754	15.823474	10.399235	29.374901	9.051768	28.643226	14.375638	37.936248	15.984559	17.273678	18.928692	43.724663	"F"	0.765511	0.157534	0.000000	0.000000	0.028620	0.000000	0.000000	0.603426	0.396574	0.764440	0.235560	0.665829	0.334171	0.703555	0.296445	0.677292	0.372606	0.663204	0.364755	0.947899	0.981462
"C16228"	4.774266	4.601314	0.000000	3.719945	0.998205	4.613466	12.526513	9.144502	0.000000	0.000000	0.155110	0.000000	11.715751	25.141534	4.233679	0.000000	0.022596	0.000000	0.000000	0.000000	0.000000	7.944825	5.443199	8.995263	3.262350	7.533473	3.215146	7.667485	1.499946	5.940084	5.022701	30.643449	"F"	1.069203	0.000000	0.013239	0.000000	0.000000	0.000000	0.000000	0.593428	0.406572	0.733851	0.266149	0.700878	0.299122	0.836383	0.163617	0.963774	0.000000	0.806323	0.216368	2.007066	0.462975
"C16229"	40.682683	29.895736	7.183746	43.354652	8.466149	49.800826	147.129604	226.107116	7.471034	0.000000	0.328209	0.000000	151.237264	142.642093	288.642679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	94.422239	41.907616	130.875843	33.529674	193.146888	42.472308	185.823836	35.040211	28.262016	27.479020	41.069041	"F"	0.972840	0.049399	0.002170	0.000000	0.000000	0.000000	0.000000	0.692601	0.307399	0.796055	0.203945	0.819742	0.180258	0.841349	0.158651	0.734852	0.176580	0.870561	0.170000	0.969500	1.276575
"C16230"	56.221065	51.351807	0.000000	54.292190	3.706433	56.350857	202.477500	242.307918	0.000000	0.000000	0.150945	0.000000	209.656720	202.026666	284.871036	0.000000	0.026001	0.000000	0.000000	2.794501	1.130103	121.579486	47.360531	154.869263	38.037155	204.081765	67.775084	163.790305	30.567509	27.516753	29.277731	50.298452	"M"	0.965757	0.000000	0.000720	0.000000	0.013329	0.000000	0.000000	0.719661	0.280339	0.802821	0.197179	0.750696	0.249304	0.842726	0.157274	0.913391	0.000000	0.963467	0.065774	0.997773	1.175657
"C16231"	21.397185	18.167039	2.525633	43.135792	6.457339	47.564352	112.853249	216.044659	1.793718	0.000000	0.318792	0.000000	123.200358	73.837591	179.416133	0.000000	0.000000	5.491219	3.327234	0.000000	0.000000	73.611198	28.788699	101.084186	23.073925	196.910645	50.678916	177.234953	37.995246	26.970675	27.113038	34.557947	"M"	0.916014	0.014559	0.002588	0.000000	0.000000	0.044571	0.000000	0.718860	0.281140	0.814157	0.185843	0.795311	0.204689	0.823467	0.176533	0.849039	0.118036	0.906893	0.135760	0.654280	0.830459
"C16232"	12.234307	9.773786	0.000000	16.410617	1.652543	16.944218	20.848801	55.930360	0.000000	0.000000	0.000000	0.000000	22.747051	15.009937	42.711595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.550119	6.592277	15.995196	6.387480	52.183919	14.186592	38.500469	10.956827	12.432812	17.231855	71.976101	"F"	0.916550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.672716	0.327284	0.714624	0.285376	0.786252	0.213748	0.778459	0.221541	0.798884	0.000000	0.968508	0.097528	0.719942	0.763657
"C16233"	24.528788	20.124558	1.274183	71.588113	5.443306	75.093149	42.271742	182.979074	1.051701	0.000000	0.000000	0.000000	48.496744	25.332875	135.373563	0.090828	0.000000	0.000000	0.000000	0.000000	0.000000	19.895691	24.800409	32.590112	19.485740	131.629666	81.731494	115.574837	47.014764	21.128349	28.694224	58.986116	"M"	0.871641	0.021686	0.000000	0.000000	0.000000	0.000000	0.000000	0.445133	0.554867	0.625820	0.374180	0.616934	0.383066	0.710838	0.289162	0.820446	0.051946	0.953324	0.072487	0.599286	0.739831
"C16234"	29.142363	24.442387	1.745062	17.138102	2.861538	20.794064	136.271922	108.265946	3.909809	0.000000	0.000000	0.000000	154.808293	92.557887	63.272313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	90.377096	42.752734	112.545701	41.037164	85.226945	37.587645	67.742463	24.567898	23.605408	21.961883	28.332609	"M"	0.880262	0.025256	0.000000	0.000000	0.000000	0.000000	0.000000	0.678864	0.321136	0.732801	0.267199	0.693948	0.306052	0.733855	0.266145	0.838724	0.059881	0.824182	0.137613	0.679215	0.584416
"C16235"	21.218408	17.114085	9.057407	17.663115	12.376714	26.175169	93.096826	134.013778	36.621408	0.814730	0.310253	0.000000	133.785971	72.300176	193.497685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	68.990884	18.592240	110.465539	21.643988	107.557567	26.159093	151.162625	25.977824	26.420819	27.119854	37.245864	"F"	0.695864	0.273731	0.002319	0.000000	0.000000	0.000000	0.006090	0.787719	0.212281	0.836166	0.163834	0.804369	0.195631	0.853349	0.146651	0.806568	0.426866	0.674804	0.472842	0.776613	1.443864
"C16236"	99.415071	88.300470	5.194007	87.015879	8.791051	94.028263	353.329993	262.950231	10.628651	0.000000	0.320967	0.000000	362.507754	261.015316	221.124197	0.000000	0.046503	0.000000	0.000000	0.621180	0.847151	198.925448	92.284945	276.961617	89.586717	218.379709	69.848345	162.512049	41.478421	28.297755	28.793132	62.430665	"M"	0.974683	0.029320	0.000885	0.000000	0.001714	0.000000	0.000000	0.683099	0.316901	0.755594	0.244406	0.757663	0.242337	0.796665	0.203335	0.888200	0.052246	0.925423	0.093494	0.738730	0.840936
"C16237"	30.583866	23.181869	1.149275	14.259752	3.173988	17.861977	89.280345	29.307744	0.975689	0.000000	0.652014	0.000000	87.446243	89.563170	32.863192	0.000000	0.030955	0.000000	0.000000	2.973847	2.661224	58.791926	18.249576	70.181427	18.783211	28.331386	7.433492	23.805027	4.859722	25.761099	15.695734	62.901851	"M"	1.020974	0.011158	0.007456	0.000000	0.034008	0.000000	0.000000	0.763120	0.236880	0.788869	0.211131	0.792157	0.207843	0.830463	0.169537	0.757977	0.037578	0.798330	0.177695	1.003168	1.121314
"C16238"	4.666679	4.452166	0.000000	3.719639	0.465116	4.087877	9.054129	12.430939	0.000000	0.000000	0.000000	0.000000	9.894198	8.179793	5.393862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.724043	0.979999	8.936255	0.750829	13.764836	1.581581	8.215031	0.662406	4.343560	3.480111	70.551989	"F"	0.915095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.899011	0.100989	0.922492	0.077508	0.896941	0.103059	0.925383	0.074617	0.954033	0.000000	0.909920	0.113779	0.903432	0.433906
"C16239"	63.327625	53.506925	2.342134	68.189478	10.196044	76.938783	246.272491	235.046408	2.105675	0.000000	1.101367	0.000000	253.372703	202.696382	156.019287	0.000000	0.021000	0.000000	0.000000	0.310499	1.199899	143.527949	63.686072	194.958208	56.998995	194.669369	77.498816	148.709829	46.324807	27.884755	27.668512	68.057638	"M"	0.971977	0.008311	0.004347	0.000000	0.001225	0.000000	0.000000	0.692656	0.307344	0.773775	0.226225	0.715254	0.284746	0.762479	0.237521	0.844922	0.036984	0.886282	0.132522	0.823057	0.663781
"C16240"	20.618037	18.300833	1.070339	27.713996	3.367734	28.699970	50.262391	103.333292	1.815984	0.000000	0.000000	0.000000	51.843988	31.359408	64.107676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.031471	15.627426	40.375003	12.158134	81.672406	29.945534	69.453226	19.076587	21.660225	24.795238	52.306715	"M"	0.969493	0.035028	0.000000	0.000000	0.000000	0.000000	0.000000	0.672098	0.327902	0.768563	0.231437	0.731714	0.268286	0.784518	0.215482	0.887613	0.051913	0.965645	0.117343	0.623914	0.620397
"C16241"	10.651437	9.430021	1.834896	13.505282	3.812605	16.165586	18.901207	36.521006	1.872489	0.000000	0.000000	0.000000	22.423982	13.306343	50.012966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.012033	5.969305	16.696884	4.720650	33.368638	6.087195	35.295202	3.984295	13.707543	19.870002	66.521723	"F"	0.842901	0.083504	0.000000	0.000000	0.000000	0.000000	0.000000	0.668028	0.331972	0.779589	0.220411	0.845721	0.154279	0.898566	0.101434	0.885329	0.172267	0.835434	0.235847	0.703994	1.369430
"C16242"	21.138979	17.459446	7.592978	22.791783	13.600411	28.597573	42.599380	154.438959	38.844195	0.159804	0.000000	0.000000	93.341442	36.491860	122.124943	1.100923	0.000000	0.000000	0.000000	0.000000	0.000000	23.768859	14.612157	70.167590	24.987955	105.938715	55.783475	160.366358	51.595654	24.896545	27.777110	70.367203	"M"	0.456382	0.416152	0.000000	0.000000	0.000000	0.000000	0.001712	0.619287	0.380713	0.737399	0.262601	0.655066	0.344934	0.756581	0.243419	0.825936	0.359193	0.796983	0.475579	0.856629	0.790765
